Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-June-2018,2929.0,2929.0,2870.0,2876.6,2895.4948191130316,50667,2486,146706036.0,14109.0,27.85,59.0,-52.4
1-June-2018,2777.0,2944.15,2777.0,2893.25,2875.5893222936875,139618,8719,401484030.0,40963.0,29.34,167.15,116.25
31-May-2018,2775.0,2785.45,2731.1,2752.15,2750.96440908615,19106,829,52559926.0,11528.0,60.34,54.35,-22.85
30-May-2018,2810.0,2810.0,2756.95,2763.1,2771.0527840360483,12428,1020,34438644.0,4483.0,36.07,53.05,-46.9
29-May-2018,2822.0,2833.0,2766.0,2794.0,2795.9601822269556,16902,1956,47257319.0,4189.0,24.78,67.0,-28.0
28-May-2018,2786.3,2813.5,2761.25,2791.25,2792.591040784489,8974,849,25060712.0,2629.0,29.3,52.25,4.95
25-May-2018,2768.05,2775.55,2730.4,2759.85,2752.7206070287534,12520,1023,34464062.0,3127.0,24.98,45.15,-8.2
24-May-2018,2775.8,2813.3,2725.0,2736.7,2749.7771722041716,19082,1756,52471248.0,5736.0,30.06,88.3,-39.1
23-May-2018,2815.1,2830.0,2762.4,2775.8,2786.2812544144654,21237,1876,59172255.0,5635.0,26.53,67.6,-39.3
22-May-2018,2725.0,2825.0,2725.0,2811.25,2796.459023630828,43037,4700,120351207.0,10026.0,23.3,100.0,86.25
21-May-2018,2775.0,2777.0,2705.25,2719.9,2742.7909724058886,22686,1637,62222956.0,5830.0,25.7,71.75,-55.1
18-May-2018,2844.0,2942.05,2701.1,2777.5,2838.4271145273096,132571,7398,376293121.0,29473.0,22.23,240.95,-66.5
17-May-2018,2843.8,2843.8,2791.0,2819.15,2817.1131307111636,10068,642,28362695.0,4060.0,40.33,52.8,-24.65
16-May-2018,2826.95,2827.65,2787.65,2808.25,2805.327339300244,12290,1015,34477473.0,3808.0,30.98,40.0,-18.7
15-May-2018,2818.0,2873.4,2808.0,2827.8,2838.2435829648143,41608,1028,118093639.0,32717.0,78.63,65.4,9.8
14-May-2018,2839.0,2850.0,2805.05,2834.7,2834.4719118681146,12799,572,36278406.0,7502.0,58.61,44.95,-4.3
11-May-2018,2829.0,2836.8,2800.0,2816.45,2813.5796423372835,9618,802,27061009.0,3887.0,40.41,36.8,-12.55
10-May-2018,2880.0,2889.6,2823.0,2827.8,2842.787862768937,18917,1306,53777018.0,7739.0,40.91,66.6,-52.2
9-May-2018,2884.05,2901.7,2866.7,2874.25,2876.7385599703284,21569,494,62048374.0,16789.0,77.84,35.0,-9.8
8-May-2018,2942.65,2942.65,2885.0,2891.75,2900.450029279719,10246,651,29718011.0,4098.0,40.0,57.65,-50.9
7-May-2018,2875.2,2941.4,2875.2,2917.05,2923.692683272007,14132,1132,41317625.0,6935.0,49.07,66.2,41.85
4-May-2018,2998.0,2998.0,2874.7,2890.5,2909.179094367151,19191,1141,55830056.0,5954.0,31.02,123.3,-107.5
3-May-2018,2969.75,2987.6,2956.1,2971.9,2970.7741335811975,7531,621,22372900.0,2036.0,27.03,31.5,2.15
2-May-2018,2982.0,3183.8,2947.5,2965.25,2999.5570909608946,28078,1982,84221564.0,4001.0,14.25,236.3,-16.75
30-April-2018,2957.05,2976.35,2932.0,2948.0,2953.5836959010758,8734,562,25796600.0,2284.0,26.15,44.35,-9.05
27-April-2018,2894.45,2956.0,2894.45,2936.8,2934.743714976093,19451,1123,57083700.0,8742.0,44.94,61.55,42.35
26-April-2018,2929.0,2929.0,2870.0,2886.1,2894.410348395999,14495,913,41954478.0,4642.0,32.02,59.0,-42.9
25-April-2018,2882.8,2908.25,2868.0,2899.9,2894.8334111495005,10709,748,31000771.0,2739.0,25.58,40.25,17.1
24-April-2018,2856.0,2895.0,2850.0,2889.75,2882.770948485518,9046,649,26077546.0,2935.0,32.45,45.0,33.75
23-April-2018,2853.6,2875.55,2821.75,2854.05,2850.202969366661,5321,505,15165930.0,1661.0,31.22,53.8,0.45
20-April-2018,2855.0,2870.7,2806.0,2853.6,2834.6588307692305,8125,639,23031603.0,2133.0,26.25,64.7,-1.4
19-April-2018,2855.0,2860.0,2845.0,2855.1,2853.932113897793,5303,417,15134402.0,1781.0,33.58,15.0,0.1
18-April-2018,2878.0,2878.0,2853.75,2862.65,2866.030576478485,13409,712,38430604.0,8389.0,62.56,24.25,-15.35
17-April-2018,2855.7,2875.0,2844.0,2863.0,2860.753016572373,19973,1735,57137820.0,8631.0,43.21,31.0,7.3
16-April-2018,2800.0,2847.0,2776.25,2839.8,2819.879715004191,21474,1544,60554097.0,8773.0,40.85,70.75,39.8
13-April-2018,2772.0,2805.0,2758.15,2789.4,2798.2346941905403,65204,944,182456095.0,55731.0,85.47,46.85,17.4
12-April-2018,2777.0,2779.5,2756.05,2764.15,2761.0898854909683,36591,1593,101031040.0,24760.0,67.67,23.45,-12.85
11-April-2018,2783.0,2800.0,2750.65,2755.4,2759.18734744508,24991,1213,68954851.0,16167.0,64.69,49.35,-27.6
10-April-2018,2782.95,2825.0,2761.2,2767.0,2781.957424291226,152129,1032,423216401.0,142153.0,93.44,63.8,-15.95
9-April-2018,2785.0,2804.4,2760.65,2770.45,2784.5580997624706,10525,809,29307474.0,4734.0,44.98,43.75,-14.55
6-April-2018,2815.0,2823.65,2776.0,2783.05,2786.552669781192,37887,1315,105574121.0,25562.0,67.47,47.65,-31.95
5-April-2018,2790.0,2827.0,2775.0,2810.55,2798.492625200092,17492,1315,48951233.0,9364.0,53.53,52.0,20.55
4-April-2018,2790.0,2815.35,2747.0,2766.35,2779.235811595088,16369,1539,45493311.0,5607.0,34.25,68.35,-23.65
3-April-2018,2785.0,2824.35,2781.0,2791.75,2800.50468103636,9186,751,25725436.0,2330.0,25.36,43.35,6.75
2-April-2018,2765.0,2820.0,2750.05,2808.6,2791.9640756302515,14280,1053,39869247.0,2616.0,18.32,69.95,43.6
28-March-2018,2775.0,2796.1,2737.5,2748.9,2766.749425452456,13924,1495,38524219.0,5016.0,36.02,58.6,-26.1
27-March-2018,2850.0,2852.0,2796.05,2803.2,2814.462097930752,19524,2428,54949558.0,8383.0,42.94,55.95,-46.8
26-March-2018,2771.0,2858.0,2735.15,2839.15,2806.171967455621,21632,1533,60703112.0,5750.0,26.58,122.85,68.15
23-March-2018,2813.9,2814.0,2748.0,2789.75,2769.178353093738,21592,2602,59792099.0,7499.0,34.73,66.0,-24.15
22-March-2018,2854.0,2880.0,2768.25,2842.05,2838.851254660889,19846,1852,56339842.0,4319.0,21.76,111.75,-11.95
21-March-2018,2875.0,2888.15,2840.0,2853.6,2872.712916765661,12627,1319,36273746.0,4971.0,39.37,48.15,-21.4
20-March-2018,2855.0,2886.45,2837.95,2873.55,2876.868759996633,11879,740,34174324.0,4333.0,36.48,48.5,18.55
19-March-2018,2912.0,2924.8,2844.0,2853.8,2870.4648322770126,12938,725,37138074.0,7150.0,55.26,80.8,-58.2
16-March-2018,2949.1,2954.95,2892.65,2912.2,2923.173975705168,9714,897,28395712.0,3068.0,31.58,62.3,-36.9
15-March-2018,2946.0,2971.5,2935.0,2949.1,2960.5881687307474,15907,561,47094076.0,3989.0,25.08,36.5,3.1
14-March-2018,2967.0,2967.0,2935.65,2948.85,2947.854965156794,11480,959,33841375.0,3738.0,32.56,31.35,-18.15
13-March-2018,2975.0,3001.0,2960.0,2974.15,2980.4107596724098,14164,1139,42214538.0,3323.0,23.46,41.0,-0.85
12-March-2018,2966.6,2972.8,2933.15,2960.05,2958.725127304653,28475,1025,84249698.0,18330.0,64.37,39.65,-6.55
9-March-2018,2912.0,2965.2,2912.0,2938.05,2940.676095916073,16014,1138,47091987.0,8089.0,50.51,53.2,26.05
8-March-2018,2940.4,2947.85,2893.1,2924.65,2919.195868772782,8230,630,24024982.0,2243.0,27.25,54.75,-15.75
7-March-2018,2892.0,2939.95,2876.1,2910.45,2914.874296435272,12792,1070,37287072.0,2962.0,23.16,63.85,18.45
6-March-2018,2960.0,2976.0,2886.95,2899.9,2942.366055456172,13416,1085,39474783.0,3379.0,25.19,89.05,-60.1
5-March-2018,3025.0,3025.0,2929.0,2942.1,2955.386826893824,19722,1576,58286139.0,5456.0,27.66,96.0,-82.9
1-March-2018,3049.6,3077.4,3017.65,3025.0,3049.649568531254,22829,1799,69620450.0,4950.0,21.68,59.75,-24.6
28-February-2018,3010.0,3052.7,2994.0,3018.8,3026.7118894918603,8108,715,24540580.0,2631.0,32.45,58.7,8.8
27-February-2018,3010.0,3057.0,3010.0,3033.85,3037.7932015688693,13003,1288,39500425.0,3936.0,30.27,47.0,23.85
26-February-2018,3024.0,3043.75,3000.6,3007.2,3016.2873664500494,9079,650,27384873.0,2880.0,31.72,43.15,-16.8
23-February-2018,2975.0,3004.0,2960.05,2988.0,2983.9044844185455,27629,1423,82442297.0,11603.0,42.0,43.95,13.0
22-February-2018,3044.0,3044.0,2956.35,2971.0,2987.6566051136365,8448,863,25239723.0,2940.0,34.8,87.65,-73.0
21-February-2018,3055.0,3075.6,3000.0,3008.25,3026.3150076569677,13060,957,39523674.0,4441.0,34.0,75.6,-46.75
20-February-2018,3035.6,3067.35,3015.6,3049.65,3054.9234175765437,13097,542,40010332.0,7446.0,56.85,51.75,14.05
19-February-2018,3081.0,3111.55,3014.6,3039.85,3064.202489303773,12855,926,39390323.0,1738.0,13.52,96.95,-41.15
16-February-2018,3169.0,3169.0,3096.4,3102.95,3116.8710421472006,9538,702,29728716.0,2723.0,28.55,72.6,-66.05
15-February-2018,3158.0,3164.0,3099.65,3140.6,3134.5181945962827,6403,514,20070320.0,1626.0,25.39,64.35,-17.4
14-February-2018,3187.0,3187.0,3100.0,3110.85,3126.9604674518396,10953,749,34249598.0,2603.0,23.77,87.0,-76.15
12-February-2018,3124.75,3160.0,3108.0,3143.35,3133.893751949267,9619,729,30144924.0,2250.0,23.39,52.0,18.6
9-February-2018,3140.0,3140.4,3095.15,3103.5,3116.862048461424,6727,564,20967131.0,2458.0,36.54,45.25,-36.5
8-February-2018,3180.0,3188.5,3139.0,3152.4,3160.11174470885,9119,582,28817059.0,1705.0,18.7,49.5,-27.6
7-February-2018,3188.0,3193.95,3128.7,3137.3,3151.6056380417326,9968,790,31415205.0,1905.0,19.11,65.25,-50.7
6-February-2018,3101.0,3165.0,3029.25,3138.2,3114.4283708522494,21367,1508,66545991.0,3792.0,17.75,135.75,37.2
5-February-2018,3205.0,3239.0,3142.35,3177.8,3180.3715987217975,20654,1627,65687395.0,4969.0,24.06,96.65,-27.2
2-February-2018,3413.0,3472.6,3172.0,3242.6,3311.486816847335,70848,5167,234612218.0,14165.0,19.99,300.6,-170.4
1-February-2018,3325.0,3418.25,3297.85,3409.5,3372.8433986780415,35402,2712,119405402.0,13399.0,37.85,120.4,84.5
31-January-2018,3352.0,3379.15,3306.05,3338.8,3368.647668117616,56285,1089,189604334.0,46191.0,82.07,73.1,-13.2
30-January-2018,3367.0,3402.4,3344.0,3351.4,3370.9688130125014,14878,1003,50153274.0,3654.0,24.56,58.4,-15.6
29-January-2018,3306.9,3378.2,3296.85,3362.1,3349.120585482087,11751,1024,39355516.0,3314.0,28.2,81.35,55.2
25-January-2018,3335.5,3337.0,3291.0,3303.2,3313.629152437131,19326,875,64039197.0,12382.0,64.07,46.0,-32.3
24-January-2018,3285.0,3349.3,3283.2,3335.6,3323.6558200741715,16718,1233,55564878.0,4140.0,24.76,66.1,50.6
23-January-2018,3299.0,3322.0,3272.1,3294.3,3290.4970333181195,10955,843,36047395.0,2897.0,26.44,49.9,-4.7
22-January-2018,3207.0,3281.2,3207.0,3272.1,3252.556031273268,10744,920,34945462.0,2010.0,18.71,74.2,65.1
19-January-2018,3227.9,3227.9,3173.35,3208.05,3193.4732960628044,8407,700,26847530.0,3511.0,41.76,54.55,-19.85
18-January-2018,3219.75,3237.15,3187.8,3195.4,3215.0461945386132,26843,1797,86301485.0,10568.0,39.37,49.35,-24.35
17-January-2018,3189.0,3212.9,3152.45,3184.9,3185.8872611464963,9420,849,30011058.0,2295.0,24.36,60.45,-4.1
16-January-2018,3164.0,3200.0,3145.0,3160.0,3161.6382041428437,10669,1125,33731518.0,3403.0,31.9,55.0,-4.0
15-January-2018,3175.1,3184.95,3155.0,3163.3,3168.045672575599,9590,966,30381558.0,3288.0,34.29,29.95,-11.8
12-January-2018,3205.0,3214.7,3154.0,3175.1,3176.6542883136212,12091,858,38408927.0,2959.0,24.47,60.7,-29.9
11-January-2018,3328.0,3328.0,3185.0,3202.0,3208.1979241231206,8382,631,26891115.0,1796.0,21.43,143.0,-126.0
10-January-2018,3238.55,3240.55,3203.0,3205.35,3215.8595683074495,7598,790,24434101.0,2720.0,35.8,37.55,-33.2
9-January-2018,3276.0,3292.95,3231.0,3240.95,3247.0887174541945,11407,1121,37039541.0,4228.0,37.06,61.95,-35.05
8-January-2018,3316.0,3316.0,3266.65,3275.35,3277.8172711133648,7886,828,25848867.0,3630.0,46.03,49.35,-40.65
5-January-2018,3272.7,3292.0,3247.0,3277.55,3277.5006264682847,12770,1292,41853683.0,8064.0,63.15,45.0,4.85
